"","id","Inflation","InflationMutationen","issue","year"
"4955",27298,0,0,"InflationWord2002","Ergebnis"
"4956",27299,0,0,"InflationWord2002","Ergebnis"
"4957",27300,0,0,"InflationWord2002","Ergebnis"
"4958",27301,0,0,"InflationWord2002","Ergebnis"
"4959",27302,0,0,"InflationWord2002","Ergebnis"
"4960",27303,0,0,"InflationWord2002","Ergebnis"
"4961",27304,0,0,"InflationWord2002","Ergebnis"
"4962",27305,0,0,"InflationWord2002","Ergebnis"
"4963",27306,0,0,"InflationWord2002","Ergebnis"
"4964",27307,0,0,"InflationWord2002","Ergebnis"
"4965",27308,0,0,"InflationWord2002","Ergebnis"
"4966",27309,0,0,"InflationWord2002","Ergebnis"
"4967",27310,0,0,"InflationWord2002","Ergebnis"
"4968",27311,0,0,"InflationWord2002","Ergebnis"
"4969",27312,0,0,"InflationWord2002","Ergebnis"
"4970",27313,0,0,"InflationWord2002","Ergebnis"
"4971",27314,0,0,"InflationWord2002","Ergebnis"
"4972",27315,0,0,"InflationWord2002","Ergebnis"
"4973",27316,0,0,"InflationWord2002","Ergebnis"
"4974",27317,0,0,"InflationWord2002","Ergebnis"
"4975",27318,0,0,"InflationWord2002","Ergebnis"
"4976",27319,0,0,"InflationWord2002","Ergebnis"
"4977",27320,1,1,"InflationWord2002","Ergebnis"
"4978",27321,0,0,"InflationWord2002","Ergebnis"
"4979",27322,0,0,"InflationWord2002","Ergebnis"
"4980",27323,0,0,"InflationWord2002","Ergebnis"
"4981",27324,0,0,"InflationWord2002","Ergebnis"
"4982",27325,0,0,"InflationWord2002","Ergebnis"
"4983",27326,0,0,"InflationWord2002","Ergebnis"
"4984",27327,0,0,"InflationWord2002","Ergebnis"
"4985",27328,0,0,"InflationWord2002","Ergebnis"
"4986",27329,0,0,"InflationWord2002","Ergebnis"
"4987",27330,0,0,"InflationWord2002","Ergebnis"
"4988",27331,0,0,"InflationWord2002","Ergebnis"
"4989",27332,0,0,"InflationWord2002","Ergebnis"
"4990",27333,0,0,"InflationWord2002","Ergebnis"
"4991",27334,0,0,"InflationWord2002","Ergebnis"
"4992",27335,0,0,"InflationWord2002","Ergebnis"
"4993",27336,0,0,"InflationWord2002","Ergebnis"
"4994",27337,0,0,"InflationWord2002","Ergebnis"
"4995",27338,0,0,"InflationWord2002","Ergebnis"
"4996",27339,0,0,"InflationWord2002","Ergebnis"
"4997",27340,0,0,"InflationWord2002","Ergebnis"
"4998",27341,0,0,"InflationWord2002","Ergebnis"
"4999",27342,0,0,"InflationWord2002","Ergebnis"
"5000",27343,0,0,"InflationWord2002","Ergebnis"
"5001",27344,0,0,"InflationWord2002","Ergebnis"
"5002",27345,0,0,"InflationWord2002","Ergebnis"
"5003",27346,0,0,"InflationWord2002","Ergebnis"
"5004",27347,0,0,"InflationWord2002","Ergebnis"
"5005",27348,0,0,"InflationWord2002","Ergebnis"
"5006",27349,0,0,"InflationWord2002","Ergebnis"
"5007",27350,0,0,"InflationWord2002","Ergebnis"
"5008",27351,0,0,"InflationWord2002","Ergebnis"
"5009",27352,0,0,"InflationWord2002","Ergebnis"
"5010",27353,0,0,"InflationWord2002","Ergebnis"
"5011",27354,0,0,"InflationWord2002","Ergebnis"
"5012",27355,0,0,"InflationWord2002","Ergebnis"
"5013",27356,0,0,"InflationWord2002","Ergebnis"
"5014",27357,0,0,"InflationWord2002","Ergebnis"
"5015",27358,0,0,"InflationWord2002","Ergebnis"
"5016",27359,0,0,"InflationWord2002","Ergebnis"
"5017",27360,0,0,"InflationWord2002","Ergebnis"
"5018",27361,0,0,"InflationWord2002","Ergebnis"
"5019",27362,0,1,"InflationWord2002","Ergebnis"
"5020",27363,0,0,"InflationWord2002","Ergebnis"
"5021",27364,0,0,"InflationWord2002","Ergebnis"
"5022",27365,0,0,"InflationWord2002","Ergebnis"
"5023",27366,0,0,"InflationWord2002","Ergebnis"
"5024",27367,0,0,"InflationWord2002","Ergebnis"
"5025",27368,0,0,"InflationWord2002","Ergebnis"
"5026",27369,0,0,"InflationWord2002","Ergebnis"
"5027",27370,0,0,"InflationWord2002","Ergebnis"
"5028",27371,1,1,"InflationWord2002","Ergebnis"
"5029",27372,0,0,"InflationWord2002","Ergebnis"
"5030",27373,0,0,"InflationWord2002","Ergebnis"
"5031",27374,1,1,"InflationWord2002","Ergebnis"
"5032",27375,0,0,"InflationWord2002","Ergebnis"
"5033",27376,1,1,"InflationWord2002","Ergebnis"
"5034",27377,0,0,"InflationWord2002","Ergebnis"
"5035",27378,0,0,"InflationWord2002","Ergebnis"
"5036",27379,0,0,"InflationWord2002","Ergebnis"
"5037",27380,0,0,"InflationWord2002","Ergebnis"
"5038",27381,0,0,"InflationWord2002","Ergebnis"
"5039",27382,0,0,"InflationWord2002","Ergebnis"
"5040",27383,0,0,"InflationWord2002","Ergebnis"
"5041",27384,0,0,"InflationWord2002","Ergebnis"
"5042",27385,0,0,"InflationWord2002","Ergebnis"
"5043",27386,0,0,"InflationWord2002","Ergebnis"
"5044",27387,0,0,"InflationWord2002","Ergebnis"
"5045",27388,0,0,"InflationWord2002","Ergebnis"
"5046",27389,0,0,"InflationWord2002","Ergebnis"
"5047",27390,0,0,"InflationWord2002","Ergebnis"
"5048",27391,0,0,"InflationWord2002","Ergebnis"
"5049",27392,0,0,"InflationWord2002","Ergebnis"
"5050",27393,0,0,"InflationWord2002","Ergebnis"
"5051",27394,0,0,"InflationWord2002","Ergebnis"
"5052",27395,1,1,"InflationWord2002","Ergebnis"
"5053",27396,0,0,"InflationWord2002","Ergebnis"
"5054",27397,0,0,"InflationWord2002","Ergebnis"
"5055",27398,0,0,"InflationWord2002","Ergebnis"
"5056",27399,0,0,"InflationWord2002","Ergebnis"
"5057",27400,0,0,"InflationWord2002","Ergebnis"
"5058",27401,0,0,"InflationWord2002","Ergebnis"
"5059",27402,0,0,"InflationWord2002","Ergebnis"
"5060",27403,0,0,"InflationWord2002","Ergebnis"
"5061",27404,0,0,"InflationWord2002","Ergebnis"
"5062",27405,0,0,"InflationWord2002","Ergebnis"
"5063",27406,0,0,"InflationWord2002","Ergebnis"
"5064",27407,0,0,"InflationWord2002","Ergebnis"
"5065",27408,0,0,"InflationWord2002","Ergebnis"
"5066",27409,0,0,"InflationWord2002","Ergebnis"
"5067",27410,0,0,"InflationWord2002","Ergebnis"
"5068",27411,0,0,"InflationWord2002","Ergebnis"
"5069",27412,0,0,"InflationWord2002","Ergebnis"
"5070",27413,0,0,"InflationWord2002","Ergebnis"
"5071",27414,0,0,"InflationWord2002","Ergebnis"
"5072",27415,0,0,"InflationWord2002","Ergebnis"
"5073",27416,0,0,"InflationWord2002","Ergebnis"
"5074",27417,0,0,"InflationWord2002","Ergebnis"
"5075",27418,0,0,"InflationWord2002","Ergebnis"
"5076",27419,0,0,"InflationWord2002","Ergebnis"
"5077",27420,0,0,"InflationWord2002","Ergebnis"
"5078",27421,0,0,"InflationWord2002","Ergebnis"
"5079",27422,0,0,"InflationWord2002","Ergebnis"
"5080",27423,0,0,"InflationWord2002","Ergebnis"
"5081",27424,0,0,"InflationWord2002","Ergebnis"
"5082",27425,0,0,"InflationWord2002","Ergebnis"
"5083",27426,0,0,"InflationWord2002","Ergebnis"
"5084",27427,0,0,"InflationWord2002","Ergebnis"
"5085",27428,0,0,"InflationWord2002","Ergebnis"
"5086",27429,0,0,"InflationWord2002","Ergebnis"
"5087",27430,0,0,"InflationWord2002","Ergebnis"
"5088",27431,0,0,"InflationWord2002","Ergebnis"
"5089",27432,0,0,"InflationWord2002","Ergebnis"
"5090",27433,0,0,"InflationWord2002","Ergebnis"
"5091",27434,0,0,"InflationWord2002","Ergebnis"
"5092",27435,0,0,"InflationWord2002","Ergebnis"
"5093",27436,0,0,"InflationWord2002","Ergebnis"
"5094",27437,0,0,"InflationWord2002","Ergebnis"
"5095",27438,0,0,"InflationWord2002","Ergebnis"
"5096",27439,0,0,"InflationWord2002","Ergebnis"
"5097",27440,0,0,"InflationWord2002","Ergebnis"
"5098",27441,0,0,"InflationWord2002","Ergebnis"
"5099",27442,0,0,"InflationWord2002","Ergebnis"
"5100",27443,0,0,"InflationWord2002","Ergebnis"
"5101",27444,0,0,"InflationWord2002","Ergebnis"
"5102",27445,0,0,"InflationWord2002","Ergebnis"
"5103",27446,0,0,"InflationWord2002","Ergebnis"
"5104",27447,0,0,"InflationWord2002","Ergebnis"
"5105",27448,0,0,"InflationWord2002","Ergebnis"
"5106",27449,0,0,"InflationWord2002","Ergebnis"
"5107",27450,0,0,"InflationWord2002","Ergebnis"
"5108",27451,0,0,"InflationWord2002","Ergebnis"
"5109",27452,0,0,"InflationWord2002","Ergebnis"
"5110",27453,1,1,"InflationWord2002","Ergebnis"
"5111",27454,0,0,"InflationWord2002","Ergebnis"
"5112",27455,0,0,"InflationWord2002","Ergebnis"
"5113",27456,0,0,"InflationWord2002","Ergebnis"
"5114",27457,0,0,"InflationWord2002","Ergebnis"
"5115",27458,0,0,"InflationWord2002","Ergebnis"
"5116",27459,0,0,"InflationWord2002","Ergebnis"
"5117",27460,0,0,"InflationWord2002","Ergebnis"
"5118",27461,0,0,"InflationWord2002","Ergebnis"
"5119",27462,0,0,"InflationWord2002","Ergebnis"
"5120",27463,0,0,"InflationWord2002","Ergebnis"
"5121",27464,0,0,"InflationWord2002","Ergebnis"
"5122",27465,0,0,"InflationWord2002","Ergebnis"
"5123",27466,0,0,"InflationWord2002","Ergebnis"
"5124",27467,0,0,"InflationWord2002","Ergebnis"
"5125",27468,0,0,"InflationWord2002","Ergebnis"
"5126",27469,0,0,"InflationWord2002","Ergebnis"
"5127",27470,0,0,"InflationWord2002","Ergebnis"
"5128",27471,0,0,"InflationWord2002","Ergebnis"
"5129",27472,0,0,"InflationWord2002","Ergebnis"
"5130",27473,0,0,"InflationWord2002","Ergebnis"
"5131",27474,0,0,"InflationWord2002","Ergebnis"
"5132",27475,0,0,"InflationWord2002","Ergebnis"
"5133",27476,0,0,"InflationWord2002","Ergebnis"
"5134",27477,0,0,"InflationWord2002","Ergebnis"
"5135",27478,0,0,"InflationWord2002","Ergebnis"
"5136",27479,1,1,"InflationWord2002","Ergebnis"
"5137",27480,0,0,"InflationWord2002","Ergebnis"
"5138",27481,0,0,"InflationWord2002","Ergebnis"
"5139",27482,0,0,"InflationWord2002","Ergebnis"
"5140",27483,1,1,"InflationWord2002","Ergebnis"
"5141",27484,0,0,"InflationWord2002","Ergebnis"
"5142",27485,0,0,"InflationWord2002","Ergebnis"
"5143",27486,0,0,"InflationWord2002","Ergebnis"
"5144",27487,0,0,"InflationWord2002","Ergebnis"
"5145",27488,0,0,"InflationWord2002","Ergebnis"
"5146",27489,0,0,"InflationWord2002","Ergebnis"
"5147",27490,0,0,"InflationWord2002","Ergebnis"
"5148",27491,0,0,"InflationWord2002","Ergebnis"
"5149",27492,0,0,"InflationWord2002","Ergebnis"
"5150",27493,0,0,"InflationWord2002","Ergebnis"
"5151",27494,0,0,"InflationWord2002","Ergebnis"
"5152",27495,0,0,"InflationWord2002","Ergebnis"
"5153",27496,0,0,"InflationWord2002","Ergebnis"
"5154",27497,0,0,"InflationWord2002","Ergebnis"
"5155",27498,1,1,"InflationWord2002","Ergebnis"
"5156",27499,0,0,"InflationWord2002","Ergebnis"
"5157",27500,0,0,"InflationWord2002","Ergebnis"
"5158",27501,0,0,"InflationWord2002","Ergebnis"
"5159",27502,0,0,"InflationWord2002","Ergebnis"
"5160",27503,0,0,"InflationWord2002","Ergebnis"
"5161",27504,0,0,"InflationWord2002","Ergebnis"
"5162",27505,0,0,"InflationWord2002","Ergebnis"
"5163",27506,0,0,"InflationWord2002","Ergebnis"
"5164",27507,0,0,"InflationWord2002","Ergebnis"
"5165",27508,0,1,"InflationWord2002","Ergebnis"
"5166",27509,0,0,"InflationWord2002","Ergebnis"
"5167",27510,0,0,"InflationWord2002","Ergebnis"
"5168",27511,0,0,"InflationWord2002","Ergebnis"
"5169",27512,0,0,"InflationWord2002","Ergebnis"
"5170",27513,0,0,"InflationWord2002","Ergebnis"
"5171",27514,0,0,"InflationWord2002","Ergebnis"
"5172",27515,0,0,"InflationWord2002","Ergebnis"
"5173",27516,0,0,"InflationWord2002","Ergebnis"
"5174",27517,0,0,"InflationWord2002","Ergebnis"
"5175",27518,0,0,"InflationWord2002","Ergebnis"
"5176",27519,0,0,"InflationWord2002","Ergebnis"
"5177",27520,0,0,"InflationWord2002","Ergebnis"
"5178",27521,0,0,"InflationWord2002","Ergebnis"
"5179",27522,0,0,"InflationWord2002","Ergebnis"
"5180",27523,0,0,"InflationWord2002","Ergebnis"
"5181",27524,0,0,"InflationWord2002","Ergebnis"
"5182",27525,0,0,"InflationWord2002","Ergebnis"
"5183",27526,0,0,"InflationWord2002","Ergebnis"
"5184",27527,0,0,"InflationWord2002","Ergebnis"
"5185",27528,0,0,"InflationWord2002","Ergebnis"
"5186",27529,0,0,"InflationWord2002","Ergebnis"
"5187",27530,0,0,"InflationWord2002","Ergebnis"
"5188",27531,0,0,"InflationWord2002","Ergebnis"
"5189",27532,0,0,"InflationWord2002","Ergebnis"
"5190",27533,0,0,"InflationWord2002","Ergebnis"
"5191",27534,0,0,"InflationWord2002","Ergebnis"
"5192",27535,0,0,"InflationWord2002","Ergebnis"
"5193",27536,0,0,"InflationWord2002","Ergebnis"
"5194",27537,0,0,"InflationWord2002","Ergebnis"
"5195",27538,0,0,"InflationWord2002","Ergebnis"
"5196",27539,0,0,"InflationWord2002","Ergebnis"
"5197",27540,0,0,"InflationWord2002","Ergebnis"
"5198",27541,0,0,"InflationWord2002","Ergebnis"
"5199",27542,0,0,"InflationWord2002","Ergebnis"
"5200",27543,0,0,"InflationWord2002","Ergebnis"
"5201",27544,0,0,"InflationWord2002","Ergebnis"
"5202",27545,0,0,"InflationWord2002","Ergebnis"
"5203",27546,0,0,"InflationWord2002","Ergebnis"
"5204",27547,0,0,"InflationWord2002","Ergebnis"
"5205",27548,0,0,"InflationWord2002","Ergebnis"
"5206",27549,0,0,"InflationWord2002","Ergebnis"
"5207",27550,0,0,"InflationWord2002","Ergebnis"
"5208",27551,0,0,"InflationWord2002","Ergebnis"
"5209",27552,0,0,"InflationWord2002","Ergebnis"
"5210",27553,0,0,"InflationWord2002","Ergebnis"
"5211",27554,0,0,"InflationWord2002","Ergebnis"
"5212",27555,0,0,"InflationWord2002","Ergebnis"
"5213",27556,0,0,"InflationWord2002","Ergebnis"
"5214",27557,0,0,"InflationWord2002","Ergebnis"
"5215",27558,0,0,"InflationWord2002","Ergebnis"
"5216",27559,0,0,"InflationWord2002","Ergebnis"
"5217",27560,0,0,"InflationWord2002","Ergebnis"
"5218",27561,0,0,"InflationWord2002","Ergebnis"
"5219",27562,0,0,"InflationWord2002","Ergebnis"
"5220",27563,0,0,"InflationWord2002","Ergebnis"
"5221",27564,0,0,"InflationWord2002","Ergebnis"
"5222",27565,0,0,"InflationWord2002","Ergebnis"
"5223",27566,0,0,"InflationWord2002","Ergebnis"
"5224",27567,0,0,"InflationWord2002","Ergebnis"
"5225",27568,0,0,"InflationWord2002","Ergebnis"
"5226",27569,0,0,"InflationWord2002","Ergebnis"
"5227",27570,0,0,"InflationWord2002","Ergebnis"
"5228",27571,0,0,"InflationWord2002","Ergebnis"
"5229",27572,0,0,"InflationWord2002","Ergebnis"
"5230",27573,1,1,"InflationWord2002","Ergebnis"
"5231",27574,0,0,"InflationWord2002","Ergebnis"
"5232",26847,0,0,"InflationWord2002","Ergebnis"
"5233",26848,0,0,"InflationWord2002","Ergebnis"
"5234",26849,0,0,"InflationWord2002","Ergebnis"
"5235",26850,0,0,"InflationWord2002","Ergebnis"
"5236",26851,0,0,"InflationWord2002","Ergebnis"
"5237",26852,0,0,"InflationWord2002","Ergebnis"
"5238",26853,0,0,"InflationWord2002","Ergebnis"
"5239",26854,0,0,"InflationWord2002","Ergebnis"
"5240",26855,0,0,"InflationWord2002","Ergebnis"
"5241",26856,0,0,"InflationWord2002","Ergebnis"
"5242",26857,0,0,"InflationWord2002","Ergebnis"
"5243",26858,0,0,"InflationWord2002","Ergebnis"
"5244",26859,0,0,"InflationWord2002","Ergebnis"
"5245",26860,0,0,"InflationWord2002","Ergebnis"
"5246",26861,0,0,"InflationWord2002","Ergebnis"
"5247",26862,0,0,"InflationWord2002","Ergebnis"
"5248",26863,0,0,"InflationWord2002","Ergebnis"
"5249",26864,0,0,"InflationWord2002","Ergebnis"
"5250",26865,0,0,"InflationWord2002","Ergebnis"
"5251",26866,1,1,"InflationWord2002","Ergebnis"
"5252",26867,0,0,"InflationWord2002","Ergebnis"
"5253",26868,0,0,"InflationWord2002","Ergebnis"
"5254",26869,0,0,"InflationWord2002","Ergebnis"
"5255",26870,1,1,"InflationWord2002","Ergebnis"
"5256",26871,0,0,"InflationWord2002","Ergebnis"
"5257",26872,0,0,"InflationWord2002","Ergebnis"
"5258",26873,0,0,"InflationWord2002","Ergebnis"
"5259",26874,0,0,"InflationWord2002","Ergebnis"
"5260",26875,0,0,"InflationWord2002","Ergebnis"
"5261",26876,0,0,"InflationWord2002","Ergebnis"
"5262",26877,1,1,"InflationWord2002","Ergebnis"
"5263",26878,0,0,"InflationWord2002","Ergebnis"
"5264",27575,0,0,"InflationWord2002","Ergebnis"
"5265",27576,0,0,"InflationWord2002","Ergebnis"
"5266",27577,0,0,"InflationWord2002","Ergebnis"
"5267",27578,0,0,"InflationWord2002","Ergebnis"
"5268",27579,0,0,"InflationWord2002","Ergebnis"
"5269",27580,0,0,"InflationWord2002","Ergebnis"
"5270",27581,0,0,"InflationWord2002","Ergebnis"
"5271",27582,0,0,"InflationWord2002","Ergebnis"
"5272",27583,0,0,"InflationWord2002","Ergebnis"
"5273",27584,0,0,"InflationWord2002","Ergebnis"
"5274",27585,0,0,"InflationWord2002","Ergebnis"
"5275",27586,0,0,"InflationWord2002","Ergebnis"
"5276",27587,0,0,"InflationWord2002","Ergebnis"
"5277",27588,0,0,"InflationWord2002","Ergebnis"
"5278",27589,0,0,"InflationWord2002","Ergebnis"
"5279",27590,0,0,"InflationWord2002","Ergebnis"
"5280",27591,0,0,"InflationWord2002","Ergebnis"
"5281",27592,0,0,"InflationWord2002","Ergebnis"
"5282",27593,0,0,"InflationWord2002","Ergebnis"
"5283",27594,0,0,"InflationWord2002","Ergebnis"
"5284",27595,0,0,"InflationWord2002","Ergebnis"
"5285",27596,0,0,"InflationWord2002","Ergebnis"
"5286",27597,0,0,"InflationWord2002","Ergebnis"
"5287",27598,0,0,"InflationWord2002","Ergebnis"
"5288",27599,0,0,"InflationWord2002","Ergebnis"
"5289",27600,0,0,"InflationWord2002","Ergebnis"
"5290",27601,0,0,"InflationWord2002","Ergebnis"
"5291",27602,0,0,"InflationWord2002","Ergebnis"
"5292",27603,0,0,"InflationWord2002","Ergebnis"
"5293",27604,0,0,"InflationWord2002","Ergebnis"
"5294",27605,0,0,"InflationWord2002","Ergebnis"
"5295",27606,1,1,"InflationWord2002","Ergebnis"
"5296",27607,0,0,"InflationWord2002","Ergebnis"
"5297",27608,1,1,"InflationWord2002","Ergebnis"
"5298",27609,0,0,"InflationWord2002","Ergebnis"
"5299",27610,0,0,"InflationWord2002","Ergebnis"
"5300",27611,0,0,"InflationWord2002","Ergebnis"
"5301",27612,0,0,"InflationWord2002","Ergebnis"
"5302",27613,0,0,"InflationWord2002","Ergebnis"
"5303",27614,0,0,"InflationWord2002","Ergebnis"
"5304",27615,0,0,"InflationWord2002","Ergebnis"
"5305",27616,0,0,"InflationWord2002","Ergebnis"
"5306",27617,0,0,"InflationWord2002","Ergebnis"
"5307",27618,0,0,"InflationWord2002","Ergebnis"
"5308",27619,0,0,"InflationWord2002","Ergebnis"
"5309",27620,0,0,"InflationWord2002","Ergebnis"
"5310",27621,0,0,"InflationWord2002","Ergebnis"
"5311",27622,0,0,"InflationWord2002","Ergebnis"
"5312",27623,0,0,"InflationWord2002","Ergebnis"
"5313",27624,0,0,"InflationWord2002","Ergebnis"
"5314",27625,0,0,"InflationWord2002","Ergebnis"
"5315",27626,1,1,"InflationWord2002","Ergebnis"
"5316",27627,0,0,"InflationWord2002","Ergebnis"
"5317",27628,0,0,"InflationWord2002","Ergebnis"
"5318",27629,0,0,"InflationWord2002","Ergebnis"
"5319",27630,0,0,"InflationWord2002","Ergebnis"
"5320",27631,0,0,"InflationWord2002","Ergebnis"
"5321",27632,0,0,"InflationWord2002","Ergebnis"
"5322",27633,0,0,"InflationWord2002","Ergebnis"
"5323",27634,0,0,"InflationWord2002","Ergebnis"
"5324",27635,0,0,"InflationWord2002","Ergebnis"
"5325",27636,0,0,"InflationWord2002","Ergebnis"
"5326",27637,0,0,"InflationWord2002","Ergebnis"
"5327",27638,0,0,"InflationWord2002","Ergebnis"
"5328",27639,0,0,"InflationWord2002","Ergebnis"
"5329",27640,0,0,"InflationWord2002","Ergebnis"
"5330",27641,0,0,"InflationWord2002","Ergebnis"
"5331",27642,0,0,"InflationWord2002","Ergebnis"
"5332",27643,1,1,"InflationWord2002","Ergebnis"
"5333",27644,0,0,"InflationWord2002","Ergebnis"
"5334",27645,0,0,"InflationWord2002","Ergebnis"
"5335",27646,0,0,"InflationWord2002","Ergebnis"
"5336",27647,0,0,"InflationWord2002","Ergebnis"
"5337",27648,0,0,"InflationWord2002","Ergebnis"
"5338",27649,0,0,"InflationWord2002","Ergebnis"
"5339",27650,0,0,"InflationWord2002","Ergebnis"
"5340",27651,0,0,"InflationWord2002","Ergebnis"
"5341",27652,0,0,"InflationWord2002","Ergebnis"
"5342",27653,1,1,"InflationWord2002","Ergebnis"
"5343",27654,0,0,"InflationWord2002","Ergebnis"
"5344",27655,0,0,"InflationWord2002","Ergebnis"
"5345",27656,0,0,"InflationWord2002","Ergebnis"
"5346",27657,0,0,"InflationWord2002","Ergebnis"
"5347",27658,0,0,"InflationWord2002","Ergebnis"
"5348",27659,0,0,"InflationWord2002","Ergebnis"
"5349",27660,0,0,"InflationWord2002","Ergebnis"
"5350",27661,0,0,"InflationWord2002","Ergebnis"
"5351",27662,0,0,"InflationWord2002","Ergebnis"
"5352",27663,0,0,"InflationWord2002","Ergebnis"
"5353",27664,0,0,"InflationWord2002","Ergebnis"
"5354",27665,0,0,"InflationWord2002","Ergebnis"
"5355",27666,0,0,"InflationWord2002","Ergebnis"
"5356",27667,0,0,"InflationWord2002","Ergebnis"
"5357",27668,0,0,"InflationWord2002","Ergebnis"
"5358",27669,0,0,"InflationWord2002","Ergebnis"
"5359",27670,0,0,"InflationWord2002","Ergebnis"
"5360",27671,0,0,"InflationWord2002","Ergebnis"
"5361",27672,0,0,"InflationWord2002","Ergebnis"
"5362",27673,0,0,"InflationWord2002","Ergebnis"
"5363",27674,0,0,"InflationWord2002","Ergebnis"
"5364",27675,0,0,"InflationWord2002","Ergebnis"
"5365",27676,0,0,"InflationWord2002","Ergebnis"
"5366",27677,0,0,"InflationWord2002","Ergebnis"
"5367",27678,0,0,"InflationWord2002","Ergebnis"
"5368",27679,0,0,"InflationWord2002","Ergebnis"
"5369",27680,0,0,"InflationWord2002","Ergebnis"
"5370",27681,0,0,"InflationWord2002","Ergebnis"
"5371",27682,0,0,"InflationWord2002","Ergebnis"
"5372",27683,0,0,"InflationWord2002","Ergebnis"
"5373",27684,0,0,"InflationWord2002","Ergebnis"
"5374",27685,0,0,"InflationWord2002","Ergebnis"
"5375",27686,1,1,"InflationWord2002","Ergebnis"
"5376",27687,0,0,"InflationWord2002","Ergebnis"
"5377",27688,0,0,"InflationWord2002","Ergebnis"
"5378",27689,1,1,"InflationWord2002","Ergebnis"
"5379",27690,0,0,"InflationWord2002","Ergebnis"
"5380",27691,0,0,"InflationWord2002","Ergebnis"
"5381",27692,0,0,"InflationWord2002","Ergebnis"
"5382",27693,0,0,"InflationWord2002","Ergebnis"
"5383",27694,0,0,"InflationWord2002","Ergebnis"
"5384",27695,0,0,"InflationWord2002","Ergebnis"
"5385",27696,0,0,"InflationWord2002","Ergebnis"
"5386",27697,0,0,"InflationWord2002","Ergebnis"
"5387",27698,0,0,"InflationWord2002","Ergebnis"
"5388",27699,0,0,"InflationWord2002","Ergebnis"
"5389",27700,0,0,"InflationWord2002","Ergebnis"
"5390",27701,0,0,"InflationWord2002","Ergebnis"
"5391",27702,0,0,"InflationWord2002","Ergebnis"
"5392",27703,0,0,"InflationWord2002","Ergebnis"
"5393",27704,0,0,"InflationWord2002","Ergebnis"
"5394",27705,0,0,"InflationWord2002","Ergebnis"
"5395",27706,0,0,"InflationWord2002","Ergebnis"
"5396",27707,1,1,"InflationWord2002","Ergebnis"
"5397",27708,0,0,"InflationWord2002","Ergebnis"
"5398",27709,0,0,"InflationWord2002","Ergebnis"
"5399",27710,0,0,"InflationWord2002","Ergebnis"
"5400",27711,0,0,"InflationWord2002","Ergebnis"
"5401",27712,0,0,"InflationWord2002","Ergebnis"
"5402",27713,0,0,"InflationWord2002","Ergebnis"
"5403",27714,0,0,"InflationWord2002","Ergebnis"
"5404",27715,0,0,"InflationWord2002","Ergebnis"
"5405",27716,0,0,"InflationWord2002","Ergebnis"
"5406",27717,0,0,"InflationWord2002","Ergebnis"
"5407",27718,0,0,"InflationWord2002","Ergebnis"
"5408",27719,0,0,"InflationWord2002","Ergebnis"
"5409",27720,0,0,"InflationWord2002","Ergebnis"
"5410",27721,0,0,"InflationWord2002","Ergebnis"
"5411",27722,0,0,"InflationWord2002","Ergebnis"
"5412",27723,0,0,"InflationWord2002","Ergebnis"
"5413",27724,0,0,"InflationWord2002","Ergebnis"
"5414",27725,0,0,"InflationWord2002","Ergebnis"
"5415",27726,0,0,"InflationWord2002","Ergebnis"
"5416",27727,0,0,"InflationWord2002","Ergebnis"
"5417",27728,0,0,"InflationWord2002","Ergebnis"
"5418",27729,0,0,"InflationWord2002","Ergebnis"
"5419",27730,0,0,"InflationWord2002","Ergebnis"
"5420",27731,0,0,"InflationWord2002","Ergebnis"
"5421",27732,0,0,"InflationWord2002","Ergebnis"
"5422",27733,0,0,"InflationWord2002","Ergebnis"
"5423",27734,0,0,"InflationWord2002","Ergebnis"
"5424",27735,0,0,"InflationWord2002","Ergebnis"
"5425",27736,0,0,"InflationWord2002","Ergebnis"
"5426",27737,0,0,"InflationWord2002","Ergebnis"
"5427",27738,0,0,"InflationWord2002","Ergebnis"
"5428",27739,0,0,"InflationWord2002","Ergebnis"
"5429",27740,0,0,"InflationWord2002","Ergebnis"
"5430",27741,0,0,"InflationWord2002","Ergebnis"
"5431",27742,0,0,"InflationWord2002","Ergebnis"
"5432",27743,0,0,"InflationWord2002","Ergebnis"
"5433",27744,0,0,"InflationWord2002","Ergebnis"
"5434",27745,0,0,"InflationWord2002","Ergebnis"
"5435",27746,0,0,"InflationWord2002","Ergebnis"
"5436",27747,0,0,"InflationWord2002","Ergebnis"
"5437",27748,0,0,"InflationWord2002","Ergebnis"
"5438",27749,0,0,"InflationWord2002","Ergebnis"
"5439",27750,0,0,"InflationWord2002","Ergebnis"
"5440",27751,0,0,"InflationWord2002","Ergebnis"
"5441",27752,0,0,"InflationWord2002","Ergebnis"
"5442",27753,0,0,"InflationWord2002","Ergebnis"
"5443",27754,0,0,"InflationWord2002","Ergebnis"
"5444",27755,0,0,"InflationWord2002","Ergebnis"
"5445",27756,0,0,"InflationWord2002","Ergebnis"
"5446",27757,0,0,"InflationWord2002","Ergebnis"
"5447",27758,0,0,"InflationWord2002","Ergebnis"
"5448",27759,0,0,"InflationWord2002","Ergebnis"
"5449",27760,0,0,"InflationWord2002","Ergebnis"
"5450",27761,0,0,"InflationWord2002","Ergebnis"
"5451",27762,0,0,"InflationWord2002","Ergebnis"
"5452",27763,0,0,"InflationWord2002","Ergebnis"
"5453",27764,0,0,"InflationWord2002","Ergebnis"
