"Name","Link"
"Kredite an Nichtbanken (Nicht-MFIs) nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hamburg_tab2"
"Kredite an inländische Unternehmen und wirtschaftlich selbständige Privatpersonen nach Wirtschaftsbereichen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hamburg_tab3"
"Kredite an das inländische Verarbeitende Gewerbe","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hamburg_tab31"
"Kredite an das inländische Dienstleistungsgewerbe (einschl. freier Berufe)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hamburg_tab32"
"Kredite an inländische wirtschaftlich unselbständige und sonstige Privatpersonen sowie Organisationen ohne Erwerbszweck","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hamburg_tab4"
"Kredite an inländische öffentliche Haushalte","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hamburg_tab5"
"Einlagen und aufgenommene Kredite von Nichtbanken (Nicht-MFIs) nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hamburg_tab7"
"Einlagen und aufgenommene Kredite von inländischen Unternehmen nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hamburg_tab71"
"Einlagen und aufgenommene Kredite von inländischen wirtschaftlich selbständigen Privatpersonen nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hamburg_tab72"
"Einlagen und aufgenommene Kredite von inländischen wirtschaftlich unselbständigen und sonstigen Privatpersonen (einschließlich Organisationen ohne Erwerbszweck) nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hamburg_tab73"
"Einlagen und aufgenommene Kredite von Nichtbanken (Nicht-MFIs) nach Gläubigergruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hamburg_tab6"
"Einlagen und aufgenommene Kredite von inländischen öffentlichen Haushalten nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hamburg_tab74"
"Spareinlagen von inländischen Nichtbanken (Nicht-MFIs) nach Sparformen und Befristung","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hamburg_tab8"
"Umsätze im Sparverkehr nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hamburg_tab9"
"Bei Filialen der Deutschen Bundesbank und inländischen Banken (MFIs) im Quartal zu Protest gegebene Wechsel und nicht eingelöste Schecks","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hamburg_tab10"
"Kredite an Nichtbanken (Nicht-MFIs)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_mv_tab1"
"Kredite an Nichtbanken (Nicht-MFIs) nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_mv_tab2"
"Kredite an inländische Unternehmen und wirtschaftlich selbständige Privatpersonen nach Wirtschaftsbereichen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_mv_tab3"
"Kredite an das inländische Verarbeitende Gewerbe","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_mv_tab31"
"Kredite an das inländische Dienstleistungsgewerbe (einschl. freier Berufe)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_mv_tab32"
"Kredite an inländische wirtschaftlich unselbständige und sonstige Privatpersonen sowie Organisationen ohne Erwerbszweck","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_mv_tab4"
"Kredite an inländische öffentliche Haushalte","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_mv_tab5"
"Einlagen und aufgenommene Kredite von Nichtbanken (Nicht-MFIs) nach Gläubigergruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_mv_tab6"
"Einlagen und aufgenommene Kredite von Nichtbanken (Nicht-MFIs) nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_mv_tab7"
"Einlagen und aufgenommene Kredite von inländischen Unternehmen nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_mv_tab71"
"Einlagen und aufgenommene Kredite von inländischen wirtschaftlich selbständigen Privatpersonen nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_mv_tab72"
"Einlagen und aufgenommene Kredite von inländischen wirtschaftlich unselbständigen und sonstigen Privatpersonen (einschließlich Organisationen ohne Erwerbszweck) nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_mv_tab73"
"Einlagen und aufgenommene Kredite von inländischen öffentlichen Haushalten nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_mv_tab74"
"Spareinlagen von inländischen Nichtbanken (Nicht-MFIs) nach Sparformen und Befristung","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_mv_tab8"
"Umsätze im Sparverkehr nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_mv_tab9"
"Bei Filialen der Deutschen Bundesbank und inländischen Banken (MFIs) im Quartal zu Protest gegebene Wechsel und nicht eingelöste Schecks","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_mv_tab10"
"Kredite an Nichtbanken (Nicht-MFIs)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_sh_tab1"
"Kredite an Nichtbanken (Nicht-MFIs) nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_sh_tab2"
"Kredite an inländische Unternehmen und wirtschaftlich selbständige Privatpersonen nach Wirtschaftsbereichen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_sh_tab3"
"Kredite an das inländische Verarbeitende Gewerbe","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_sh_tab31"
"Kredite an das inländische Dienstleistungsgewerbe (einschl. freier Berufe)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_sh_tab32"
"Kredite an inländische wirtschaftlich unselbständige und sonstige Privatpersonen sowie Organisationen ohne Erwerbszweck","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_sh_tab4"
"Kredite an inländische öffentliche Haushalte","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_sh_tab5"
"Einlagen und aufgenommene Kredite von Nichtbanken (Nicht-MFIs) nach Gläubigergruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_sh_tab6"
"Einlagen und aufgenommene Kredite von Nichtbanken (Nicht-MFIs) nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_sh_tab7"
"Einlagen und aufgenommene Kredite von inländischen Unternehmen nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_sh_tab71"
"Einlagen und aufgenommene Kredite von inländischen wirtschaftlich selbständigen Privatpersonen nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_sh_tab72"
"Einlagen und aufgenommene Kredite von inländischen wirtschaftlich unselbständigen und sonstigen Privatpersonen (einschließlich Organisationen ohne Erwerbszweck) nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_sh_tab73"
"Einlagen und aufgenommene Kredite von inländischen öffentlichen Haushalten nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_sh_tab74"
"Spareinlagen von inländischen Nichtbanken (Nicht-MFIs) nach Sparformen und Befristung","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_sh_tab8"
"Umsätze im Sparverkehr nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_sh_tab9"
"Bei Filialen der Deutschen Bundesbank und inländischen Banken (MFIs) im Quartal zu Protest gegebene Wechsel und nicht eingelöste Schecks","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_sh_tab10"
"Kredite an Nichtbanken (Nicht-MFIs)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hessen_tab1"
"Kredite an Nichtbanken (Nicht-MFIs) nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hessen_tab2"
"Kredite an inländische Unternehmen und wirtschaftlich selbständige Privatpersonen nach Wirtschaftsbereichen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hessen_tab3"
"Kredite an das inländische Verarbeitende Gewerbe","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hessen_tab31"
"Kredite an das inländische Dienstleistungsgewerbe (einschl. freier Berufe)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hessen_tab32"
"Kredite an inländische wirtschaftlich unselbständige und sonstige Privatpersonen sowie Organisationen ohne Erwerbszweck","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hessen_tab4"
"Kredite an inländische öffentliche Haushalte","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hessen_tab5"
"Einlagen und aufgenommene Kredite von Nichtbanken (Nicht-MFIs) nach Gläubigergruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hessen_tab6"
"Einlagen und aufgenommene Kredite von Nichtbanken (Nicht-MFIs) nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hessen_tab7"
"Einlagen und aufgenommene Kredite von inländischen Unternehmen nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hessen_tab71"
"Einlagen und aufgenommene Kredite von inländischen wirtschaftlich selbständigen Privatpersonen nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hessen_tab72"
"Einlagen und aufgenommene Kredite von inländischen wirtschaftlich unselbständigen und sonstigen Privatpersonen (einschließlich Organisationen ohne Erwerbszweck) nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hessen_tab73"
"Einlagen und aufgenommene Kredite von inländischen öffentlichen Haushalten nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hessen_tab74"
"Spareinlagen von inländischen Nichtbanken (Nicht-MFIs) nach Sparformen und Befristung","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hessen_tab8"
"Umsätze im Sparverkehr nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hessen_tab9"
"Bei Filialen der Deutschen Bundesbank und inländischen Banken (MFIs) im Quartal zu Protest gegebene Wechsel und nicht eingelöste Schecks","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_hessen_tab10"
"Kredite an Nichtbanken (Nicht-MFIs)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_nrw_tab1"
"Kredite an Nichtbanken (Nicht-MFIs) nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_nrw_tab2"
"Kredite an inländische Unternehmen und wirtschaftlich selbständige Privatpersonen nach Wirtschaftsbereichen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_nrw_tab3"
"Kredite an das inländische Verarbeitende Gewerbe","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_nrw_tab31"
"Kredite an das inländische Dienstleistungsgewerbe (einschl. freier Berufe)","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_nrw_tab32"
"Kredite an inländische wirtschaftlich unselbständige und sonstige Privatpersonen sowie Organisationen ohne Erwerbszweck","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_nrw_tab4"
"Kredite an inländische öffentliche Haushalte","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_nrw_tab5"
"Einlagen und aufgenommene Kredite von Nichtbanken (Nicht-MFIs) nach Gläubigergruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_nrw_tab6"
"Einlagen und aufgenommene Kredite von Nichtbanken (Nicht-MFIs) nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_nrw_tab7"
"Einlagen und aufgenommene Kredite von inländischen Unternehmen nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_nrw_tab71"
"Einlagen und aufgenommene Kredite von inländischen wirtschaftlich selbständigen Privatpersonen nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_nrw_tab72"
"Einlagen und aufgenommene Kredite von inländischen wirtschaftlich unselbständigen und sonstigen Privatpersonen (einschließlich Organisationen ohne Erwerbszweck) nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_nrw_tab73"
"Einlagen und aufgenommene Kredite von inländischen öffentlichen Haushalten nach Bankengruppen","http://www.bundesbank.de/Navigation/DE/Statistiken/Zeitreihen_Datenbanken/Makrooekonomische_Zeitreihen/its_list_node.html?listId=www_s107_nrw_tab74"
