"",2001-09-06,2001-10-05,2001-11-07,2001-12-06,2002-01-08,2002-02-07,2002-03-06,2002-04-05,2002-05-07,2002-06-06,2002-07-04,2002-08-07,2002-09-05,2002-10-04,2002-11-06,2002-12-05,2003-01-10,2003-02-06,2003-02-20,2003-04-04,2003-05-07,2003-06-05,2003-07-04,2003-08-06,2003-09-04,2003-10-07,2003-11-06,2003-12-04,2004-01-09,2004-02-05,2004-03-04,2004-04-07,2004-05-06,2004-06-04,2004-07-07,2004-08-05,2004-09-06,2004-10-06,2004-11-04,2004-12-06,2005-01-07,2005-02-04,2005-03-04,2005-04-06,2005-05-06,2005-06-06,2005-07-06,2005-08-04,2005-09-06,2005-10-06,2005-11-04,2005-11-17,2005-12-06,2005-12-20,2006-01-05,2006-01-23,2006-02-06,2006-03-07,2006-05-11,2006-06-29,2006-08-04,2006-09-06,2006-10-06,2006-11-06,2006-12-06,2007-01-08,2007-02-06,2007-03-07,2007-04-04,2007-05-07,2007-06-06,2007-07-06,2007-08-06,2007-09-06,2007-10-08,2007-11-06,2007-12-06,2008-01-08,2008-02-07,2008-03-06,2008-04-04,2008-05-07,2008-06-05,2008-07-04,2008-08-06,2008-09-04,2008-10-07,2008-11-06,2008-12-05,2009-01-08,2009-02-05,2009-03-11,2009-04-08,2009-05-07,2009-06-08,2009-07-07,2009-08-06,2009-09-07,2009-10-07,2009-11-06,2009-12-07,2010-01-07,2010-01-22,2010-02-04,2010-03-05,2010-04-07,2010-05-06,2010-06-07,2010-07-07,2010-08-05,2010-09-07,2010-10-06,2010-11-05,2010-12-07,2011-01-06,2011-02-07,2011-03-08,2011-04-06,2011-05-05,2011-06-07,2011-07-06,2011-08-04,2011-09-06,2011-10-06,2011-11-04,2011-12-06,2012-01-06,2012-02-06,2012-03-07,2012-04-04,2012-06-05,2012-07-05,2012-08-07,2012-09-06,2012-10-05,2012-11-06,2012-12-06,2013-01-08,2013-02-06,2013-03-07,2013-04-05,2013-05-07,2013-06-06,2013-07-05,2013-08-06,2013-09-05,2013-10-08,2013-11-07,2013-12-06,2014-01-08,2014-02-06,2014-03-06,2014-04-04,2014-05-07,2014-06-05,2014-07-04,2014-08-06,2014-09-04,2014-10-06,2014-11-06,2014-12-05,2015-01-08,2015-02-05
2004-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,101.2,101.3,101.4,101.4,101.4,101.3,101.3,101.3,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.2,101.3,101.3,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.7,101.4,101.4,101.4,101.4,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1,87.1
2004-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,101.0,101.2,101.2,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.4,101.4,101.4,101.3,101.4,101.4,101.2,101.2,101.2,101.2,101.2,101.2,101.2,102.1,102.1,102.1,102.1,102.1,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.8,101.7,101.7,101.7,101.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4
2004-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,103.1,103.1,103.1,103.1,103.1,103.1,102.8,102.8,102.8,102.8,102.8,102.8,102.8,103.1,103.1,103.1,103.4,103.4,103.6,103.6,103.6,103.6,103.6,104.1,104.2,104.1,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.3,104.3,104.3,104.3,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5
2004-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8,104.6,104.6,104.6,104.6,104.6,104.7,104.7,104.8,104.8,104.8,104.8,104.8,104.7,104.7,104.7,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.4,104.4,104.4,104.6,104.6,104.6,104.6,104.6,104.6,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.2,104.2,104.2,104.2,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9
2004-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,101.1,101.0,101.0,101.0,101.6,101.6,101.6,101.6,101.6,101.6,101.5,101.3,101.3,101.3,101.2,101.2,101.2,101.2,101.2,101.2,101.2,102.2,102.3,102.3,102.4,102.4,102.4,102.4,102.4,102.4,102.3,102.3,102.3,102.3,102.3,102.3,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.6,102.6,102.6,102.6,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,94.3,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9
2004-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1,103.8,103.8,103.8,103.7,103.7,103.9,103.9,103.9,103.9,103.9,103.9,103.7,103.7,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.9,103.9,103.9,103.9,103.9,103.8,103.8,103.8,103.8,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,104.0,104.0,104.0,104.0,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9
2004-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2,102.0,102.0,102.0,102.0,102.2,102.2,102.2,102.2,102.2,102.2,102.1,102.1,102.1,102.1,102.2,102.2,102.2,102.2,102.2,102.0,102.0,102.0,102.1,102.1,102.0,102.0,102.0,102.0,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2
2004-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,102.8,102.7,102.7,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.7,102.7,102.7,102.7,102.7,102.7,102.7,103.2,103.2,103.2,103.3,103.3,103.0,103.0,103.0,103.0,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.9,103.9,103.9,103.9,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
2004-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9,103.7,103.7,103.9,103.9,103.9,103.9,104.0,103.9,103.9,103.9,103.9,103.9,103.6,103.6,103.6,103.6,103.6,103.3,103.4,103.4,103.4,103.4,103.1,103.1,103.1,103.1,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.5,103.3,103.3,103.3,103.3,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2
2004-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,101.2,101.2,101.2,101.2,101.2,101.2,101.3,101.3,101.3,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.5,101.5,101.5,101.5,101.5,101.7,101.7,101.7,101.6,101.4,101.4,101.3,101.3,101.3,101.3,101.4,101.4,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.3,101.3,101.3,101.3,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7
2004-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.4,108.9,108.9,108.9,108.9,108.9,108.8,108.9,108.9,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.7,108.7,108.7,108.6,108.6,108.9,108.9,108.9,108.9,108.9,108.9,109.0,109.0,109.0,109.0,109.0,109.0,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,108.9,108.9,108.9,108.9,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4
2005-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.2,105.1,105.0,105.0,105.0,105.2,105.1,105.1,105.2,105.2,105.0,105.0,105.0,105.0,105.0,104.7,105.2,105.2,104.9,104.9,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.4,105.4,105.4,105.4,96.3,96.2,96.2,96.2,96.2,96.2,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.3,96.3,96.3,96.3,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.5,96.5,96.5,96.5,96.5,96.7,96.7,96.7,96.7,96.7,96.7,96.6,96.6,96.6,96.6,96.6,96.5,96.5,96.5,96.4,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
2005-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,102.9,102.9,102.9,103.0,103.0,103.0,103.1,103.1,103.3,103.3,103.3,103.3,103.3,103.0,103.0,103.0,103.1,103.1,103.3,103.3,103.3,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,102.8,102.8,102.8,102.8,94.3,94.5,94.5,94.5,94.5,94.5,94.8,94.8,94.8,94.8,94.8,94.8,94.8,94.9,94.8,94.8,94.8,94.8,94.9,94.8,94.8,94.8,94.8,94.8,94.8,94.7,94.7,94.7,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.7,94.7,94.7,94.7,94.7,94.6,94.6,94.6,94.6,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3
2005-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.2,105.1,105.1,105.1,105.1,105.1,104.9,104.9,105.0,105.0,105.0,105.0,105.0,104.8,105.2,105.2,105.2,105.2,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,96.6,96.5,96.5,96.5,96.5,96.5,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.5,96.4,96.4,96.4,96.4,96.4,96.3,96.3,96.3,96.3,96.6,96.6,96.6,96.6,96.6,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.4,96.4,96.4,96.4,96.5,96.5,96.5,96.5,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1
2005-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1,102.4,102.8,102.8,102.8,103.1,103.1,103.3,103.3,103.3,103.3,103.3,103.6,103.9,103.9,103.7,103.7,103.7,103.7,103.7,103.7,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,104.0,104.0,104.0,104.0,95.6,95.3,95.3,95.3,95.3,95.3,95.5,95.5,95.5,95.5,95.5,95.5,95.6,95.7,95.6,95.6,95.6,95.6,95.6,95.6,95.6,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.3,95.3,95.3,95.3,95.3,95.6,95.6,95.6,95.6,95.6,95.6,95.9,95.9,95.9,95.8,95.8,95.7,95.7,95.7,95.7,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3
2005-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.2,105.2,105.2,105.2,105.2,105.2,105.3,105.3,105.3,105.3,105.3,105.3,105.4,105.4,105.6,105.6,105.5,105.5,105.5,105.5,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,105.1,105.1,105.1,105.1,96.5,96.5,96.5,96.5,96.5,96.5,96.4,96.4,96.4,96.4,96.4,96.4,96.5,96.5,96.5,96.5,96.5,96.5,96.7,96.7,96.7,96.5,96.5,96.5,96.4,96.3,96.3,96.3,96.4,96.4,96.4,96.4,96.4,96.6,96.6,96.6,96.6,96.6,96.6,96.2,96.2,96.2,96.3,96.3,96.3,96.3,96.3,96.3,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8
2005-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7,107.6,107.6,107.3,107.3,107.4,107.4,107.4,107.4,107.4,108.2,108.4,108.4,108.6,108.6,108.7,108.7,108.7,108.7,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,109.0,109.0,109.0,109.0,100.7,100.5,100.5,100.5,100.5,100.5,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,99.6,99.6,99.6,99.5,99.5,99.5,99.4,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.2,99.2,99.2,99.2,99.2,99.2,99.4,99.4,99.4,99.5,99.5,99.4,99.4,99.4,99.4,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8
2005-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.6,112.0,111.9,111.9,111.7,111.7,111.7,111.7,111.7,111.2,111.2,111.2,111.3,111.3,111.2,111.2,111.2,111.2,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0,111.4,111.4,111.4,111.4,111.4,111.4,111.4,111.4,111.4,111.4,111.4,111.4,111.4,111.5,111.5,111.5,111.5,101.8,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,102.0,102.0,102.0,102.0,102.0,102.0,101.9,101.9,101.9,101.9,102.1,102.1,102.1,102.1,102.1,102.0,102.0,102.0,102.0,102.0,102.0,101.8,101.8,101.8,101.6,101.6,101.7,101.7,101.7,101.7,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9
2005-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8,107.7,107.7,107.9,107.9,107.9,107.9,107.9,108.3,108.4,108.4,108.5,108.5,108.3,108.3,108.3,108.3,108.3,108.3,108.2,108.2,108.2,108.2,108.2,108.2,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,99.8,99.8,99.8,99.8,99.8,99.8,99.5,99.5,99.5,99.5,99.5,99.5,99.4,99.4,99.5,99.5,99.5,99.5,99.4,99.5,99.5,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.6,99.6,99.6,99.6,99.6,99.4,99.4,99.4,99.4,99.4,99.4,99.8,99.8,99.8,99.6,99.6,99.5,99.5,99.5,99.4,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7,93.7
2005-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.7,110.9,111.0,111.0,111.0,111.0,111.0,111.0,111.2,111.2,111.2,111.2,110.9,110.9,110.9,110.9,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,111.5,112.1,112.1,112.1,112.1,102.7,102.5,102.5,102.5,102.5,102.5,102.6,102.6,102.6,102.6,102.6,102.6,102.5,102.6,102.6,102.6,102.6,102.6,102.2,102.2,102.2,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.6,102.6,102.6,102.5,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7
2005-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.2,113.2,113.2,113.2,113.2,113.0,113.0,113.0,113.0,113.0,112.6,112.6,112.6,112.6,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.1,113.1,113.1,113.1,113.1,113.1,113.1,113.1,113.1,113.1,113.1,113.1,113.1,112.9,112.9,112.9,112.9,103.5,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.5,103.5,103.5,103.6,103.6,103.6,103.8,103.8,103.8,103.9,103.9,103.9,104.0,104.0,104.0,104.0,104.2,104.2,104.2,104.2,104.2,104.1,104.1,104.1,104.1,104.1,104.1,103.4,103.4,103.4,103.8,103.8,103.9,103.9,103.9,103.9,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0
2005-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.1,114.7,114.7,114.5,114.8,114.8,114.8,114.8,115.0,115.0,115.0,114.9,114.7,114.7,114.6,114.6,114.6,114.6,114.6,114.6,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.4,114.4,114.4,114.4,104.8,105.0,105.0,105.0,105.0,105.0,104.8,104.8,104.8,104.8,104.8,104.8,104.7,104.7,104.8,104.8,104.8,104.8,104.8,104.7,104.7,104.9,104.9,104.9,105.1,105.1,105.1,105.1,105.0,105.0,105.0,105.0,105.0,105.2,105.2,105.2,105.2,105.2,105.2,105.3,105.3,105.3,105.2,105.2,105.2,105.3,105.3,105.2,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3
2005-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.9,112.9,114.2,114.1,114.1,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.1,114.1,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.0,114.0,114.0,114.0,103.7,103.8,103.8,103.8,103.8,103.8,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.2,104.3,104.3,104.3,104.3,104.3,104.3,104.3,104.3,104.3,104.1,104.1,104.1,104.1,104.1,104.3,104.3,104.3,104.3,104.3,104.3,104.8,104.8,104.8,104.7,104.7,104.7,104.7,104.7,104.7,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8
2006-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.8,114.7,114.8,114.4,114.4,114.0,114.0,114.0,114.0,114.0,114.0,114.1,114.1,114.1,114.1,114.1,114.1,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.4,114.4,113.9,113.9,113.9,113.9,105.3,105.2,105.2,105.2,105.2,105.2,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.4,105.4,105.4,105.4,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.5,105.5,105.5,105.5,105.5,105.7,105.7,105.7,105.7,105.7,105.7,105.8,105.8,105.8,105.7,105.7,105.6,105.6,105.6,105.5,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6
